Customer ID,Avg Session length,Time on App,Time on Website,Length of MemberShip,Yealy amount spent
437,32.75735867,11.28165387,36.42700777,2.872368657,532.970231
438,31.56399518,11.9988228,35.78350467,3.999174566,513.706367
439,30.71641366,11.29683282,37.03087719,2.978807122,570.1462702
440,31.91544562,14.24059388,38.73908831,4.255635906,523.9978077
441,33.08067639,12.41813778,37.89825549,3.116767516,432.0901531
442,34.29279508,11.59056231,35.67966274,3.953615695,499.9450977
443,32.29093783,11.66957948,37.53503882,4.252530004,627.1634875
444,32.25645448,12.05701898,36.26413128,2.403393292,616.9639968
445,32.06769997,11.97887517,36.19403648,5.269988391,573.0443164
446,33.10925244,12.37105366,37.68558515,4.318035591,534.5276137
447,33.33008706,13.21984791,37.6398336,3.505583812,602.868046
448,35.05567709,12.73956129,37.78044619,3.175079878,474.5841703
449,32.59791004,12.24714912,37.45182044,3.422593093,678.6915195
450,33.10111988,11.27765738,38.7025649,3.78315196,599.8086643
451,33.53022254,10.60659191,36.07413621,6.060564057,454.9176233
452,34.05175878,12.27466213,36.1794108,2.072482549,451.1069278
453,31.45838789,11.46759601,35.84581166,3.292071659,587.7284004
454,31.91785156,12.4975777,35.30562325,3.704087635,346.9106448
455,32.72285188,12.2647256,37.2849702,4.170329968,590.2912841
456,35.13361518,12.67085729,37.40075889,3.862247602,393.2061241
457,31.81592675,9.993282534,38.35622965,4.470071273,535.4619519
458,33.90952212,12.25173663,36.70883323,2.729736414,493.5551702
459,32.29330159,10.14756358,36.14599824,3.65246379,491.5930469
460,32.51303096,11.97982716,38.1375032,4.356023232,486.7358711
461,30.80083587,12.86256462,34.36765038,3.926029525,477.621253
462,32.58689178,11.60749968,36.73240202,4.279176587,451.0242737
463,33.76323596,10.97399565,37.74788048,5.144289113,385.160358
464,33.6612537,11.52827844,38.47215777,6.005150469,483.0934112
465,33.04235986,12.34895895,36.80379679,4.268541189,481.685133
466,32.09173404,12.66711343,37.35788898,5.648417308,555.3352056
467,29.97230008,10.86317308,38.43705699,2.715391809,580.287338
468,33.72318391,10.69282567,37.31941517,3.50962821,452.8141267
469,32.66289567,13.2316691,36.75984598,3.193409911,519.2047322
470,33.26239981,10.84897072,36.33591945,3.014311685,419.6711113
471,34.61156209,12.1163107,38.65824222,2.280629296,529.7828498
472,31.58015014,10.98441892,37.78231838,5.101441546,442.7241974
473,33.70589011,12.68380124,35.45055497,5.346554542,485.0237966
474,32.04822464,12.17271432,37.39645589,3.844354252,520.4820506
475,33.73174297,11.58980976,37.15186488,3.878275415,442.5760184
476,32.55940632,11.42691815,36.08990953,5.659425215,417.0041182
477,33.19598149,11.13329878,35.57041916,3.69459944,471.2734431
478,31.5743468,12.09901774,35.24939609,2.435889398,564.1235581
479,34.45544136,11.64986053,36.66665132,4.784256536,510.7503107
480,34.50327251,12.08456611,37.7229444,3.086614824,611.0152904
481,32.72296869,12.60613265,37.59098469,4.933612788,562.5788846
482,32.06103671,12.40036694,35.70357755,4.10707195,497.8243057
483,33.03449563,14.21767087,37.41273282,4.276159608,414.4041912
484,32.97187858,13.84361579,36.41617526,2.717164838,562.0351512
485,34.29339338,12.66758873,36.77618039,3.37392951,528.4431062
486,32.26519298,13.361136,38.01453169,3.545831564,638.312598
487,33.48662839,10.23295947,37.10279602,6.411199669,544.6354302
488,32.77860315,9.332941656,36.399571,2.83423641,451.6223248
489,32.67532065,12.60372169,36.23803426,1.534250122,567.9936372
490,31.86019213,11.44748461,38.27261796,3.133221032,471.2135709
491,34.11391705,11.91053459,38.01524714,4.730547161,437.8776794
492,33.50282251,14.7169275,37.90626793,3.706742177,536.8492689
493,35.02000067,12.26030875,36.05318506,2.208494392,355.1264298
494,32.82882012,12.12587531,35.93842674,2.117382717,302.2650062
495,34.30347486,11.07885032,37.58983331,3.826901226,482.3892617
496,32.83666271,12.93821139,36.13228627,2.744773689,514.3756638
497,31.90282658,12.41601871,37.38957862,1.879701663,439.5167989
498,33.33393244,12.86692506,36.29160407,3.00657438,502.693675
499,32.50236785,11.70886939,38.26829544,3.148289713,454.1013747
500,32.99662548,11.59107515,36.84798525,3.886442935,482.4314074
501,33.37793514,13.24101732,36.87932314,3.567896878,457.4069025
502,32.26122284,11.69996427,35.36745578,4.396690024,491.4016315
503,31.63006845,11.18807995,37.94053881,4.203941153,613.7721856
504,33.43672863,11.2568921,38.16219819,5.17362701,300.623321
505,34.61505957,12.62505717,36.94151034,3.405893683,425.7993991
506,32.71366436,12.1837765,37.16389229,1.753562113,411.3629306
507,33.5348457,10.43598571,37.81282729,3.351320413,454.5756406
508,35.01336316,12.49347429,37.98630746,4.511895026,410.2656759
509,33.05170513,13.51556415,37.79145802,3.192304473,540.2494716
510,34.83927779,11.88314944,38.12597255,4.769365983,637.6337876
511,32.21339542,11.9583933,37.22260328,2.475246304,608.3759755
512,33.63516479,10.84869256,38.2142911,5.363763156,513.9343242
513,32.41788365,12.28065048,35.30400073,5.615882294,594.7575196
514,31.26429397,12.35496917,35.51837252,2.4589537,452.2556128
515,33.83266637,12.73212965,38.04073284,3.18421043,459.5615323
516,31.65336046,11.51997117,37.03854968,3.609489859,463.3031303
517,33.7811993,12.20944299,37.19027313,1.773760892,502.7579898
518,32.74628661,12.18364046,38.07214306,4.093741427,438.1232998
519,32.61315157,13.46516863,37.59318402,3.269586484,528.7922727
520,32.37609563,12.8408244,38.04522693,4.129469097,419.8372646
521,32.91289003,11.46639482,38.26189135,3.562953923,444.763782
522,33.33888717,13.26815334,36.62096637,3.881214934,426.1768385
523,32.8881205,10.97506937,37.1867275,3.297554645,497.6773198
524,33.04526208,11.63143782,37.70446233,4.626994237,336.5316374
525,31.9573235,10.53377673,36.09461812,3.329189729,453.1538155
526,33.20171317,11.49438026,35.00876429,4.460246413,440.2628417
527,33.67852192,12.21383035,36.58146048,2.57685375,448.1110244
528,33.502635,12.00620854,36.73985661,2.579840532,455.7756774
529,33.44774044,13.32737579,38.86538988,2.921778376,410.5231886
530,33.43739224,13.28401656,36.02825727,4.331933472,580.6758046
531,34.33271228,11.32305751,37.82495125,3.461605376,526.6288903
532,33.45170488,11.94535421,38.277343,4.344457961,481.2947955
533,34.64443294,10.99511114,37.59533419,3.534020783,525.3935838
534,33.16409701,13.15690147,37.14704859,2.616248265,484.0592056
535,32.05887214,12.90598105,36.0427969,5.035634185,515.1835541
536,33.73550659,10.97658221,36.19515164,3.252380036,510.3973739
537,31.76048276,11.78258623,36.69588704,3.22496597,519.2635613
538,31.92482909,12.85280475,35.23001754,4.893895118,625.324383
539,34.09617297,12.12689866,37.62257397,4.602319258,600.1823846
540,32.28579392,13.11113153,36.39643806,2.251364486,482.9731948
541,33.62425906,13.14745053,36.40788506,1.257222167,471.1134833
542,33.95155187,12.75448688,38.7934709,3.442582203,515.4803425
543,33.15970538,11.42382871,37.89760542,3.642420698,580.7953806
544,32.90537795,13.73536163,37.1269968,4.140898595,327.8564404
545,33.64278344,11.39562534,37.13825355,1.086758787,409.7834454
546,32.20980106,12.0126635,36.25868933,4.80296169,553.5758321
547,33.84176104,12.28455305,37.07186386,2.681854434,426.1335807
548,32.94872526,10.76264213,35.23339094,2.383652078,408.3039974
549,32.40885782,11.65034083,37.3337081,3.621476826,496.5012558
550,32.77351782,10.34308667,38.42312302,3.172017696,435.3533869
551,32.04609276,10.50219612,35.16176093,3.59462912,531.9113004
552,32.9135713,11.86456347,37.5132442,3.024427404,471.0444471
553,33.71302957,12.96007424,35.87617055,3.857593444,398.2836131
554,31.11469362,12.16623981,35.77515803,3.435306575,498.7771182
555,32.61941939,12.29265654,37.14182185,4.907951641,595.9609102
556,32.07779879,11.5209943,38.5589839,5.237485224,488.0104825
557,33.74299512,12.52591375,36.94634413,3.988722729,511.0490539
558,33.14776668,12.2270655,36.87176688,5.447629281,498.869098
559,31.63522728,12.32816762,36.11833807,5.234763362,534.6585507
560,32.0349425,12.24182825,37.42086866,2.550595422,378.7999609
561,31.90860582,11.58434528,36.16806599,2.833433003,591.9286449
562,33.80943614,10.58097709,36.05752303,2.415064511,655.5018037
563,34.27299018,13.08046073,36.06312923,4.090355389,413.526367
564,30.97794196,11.09492822,37.54251151,3.573166185,521.100108
565,31.20623025,11.94541593,36.66833416,1.995907815,412.2867084
566,33.74528466,10.19584399,37.42982576,4.667162313,503.989933
567,33.83564785,10.02670625,37.18254309,1.239054718,385.8763396
568,33.3584118,13.37417772,37.69907235,3.078763587,576.5485312
569,35.32894696,11.71022986,37.41034719,3.685189759,513.8227325
570,31.59623871,12.82956376,38.0914569,3.082922993,519.827873
571,31.61924168,11.67838657,37.41651569,3.575194297,444.6370245
572,32.03500029,11.36548885,36.98751799,3.343129452,559.028537
573,31.33555569,13.18613121,36.49443686,4.056225616,346.7931176
574,31.43139492,12.59990217,37.53972804,2.593327317,481.1583513
575,32.35320996,10.08160996,36.97310982,2.202142913,447.0032601
576,33.96297403,13.66479834,37.2210967,2.11250282,369.5596391
577,32.86030417,10.78874426,37.59228525,2.931705624,546.9649678
578,33.76088836,10.90897934,37.04009559,2.429894093,515.2766025
579,33.15877926,13.45216765,36.61665833,4.231903116,596.3220425
580,34.30144581,12.25881412,39.55679693,2.911323959,534.1767152
581,33.25951155,12.62794043,36.2102441,3.374660395,466.0629149
582,32.47370169,12.39763168,37.61883627,3.788102596,444.3008845
583,32.34881987,11.57187298,37.69500918,3.344242363,384.6333912
584,32.44233171,11.746626,37.27870452,2.867210865,454.2907021
585,33.50405673,10.00677626,36.56765708,2.685130865,419.5092145
586,32.89505508,11.78344363,39.11447457,3.68393322,441.7845383
587,31.56319963,13.22253051,38.80234963,1.449326055,527.2525444
588,33.31535225,13.21904276,38.75268756,4.268149128,382.0253352
589,34.26954347,11.86228131,36.9393486,4.634342709,535.6152107
590,32.8183755,12.60609435,38.24225105,3.213641432,534.7754121
591,32.50732505,14.70057295,36.22049901,3.69097503,523.3845702
592,32.84500882,11.29844942,38.10424077,4.423007085,454.7200685
593,33.059356,9.590221516,35.97203504,3.090743429,413.9841878
594,33.16185222,12.84117669,39.83189622,4.860623817,431.9420702
595,32.38451217,11.07998328,36.62050503,3.574494211,494.2760409
596,35.74441511,10.99571325,37.8623773,3.068361486,457.8906574
597,33.89162742,11.7219868,38.06238697,3.711165376,463.1398415
598,32.06853905,12.45560806,37.5613811,5.130374286,524.8080605
599,32.5981473,14.7429367,37.84384064,4.214796378,495.4040691
600,34.16598622,10.79893189,36.70081705,3.327964319,383.6222814
601,32.73709636,10.89139859,37.82487003,2.283748255,450.1583084
602,33.55038379,11.59034586,36.89336232,3.066457211,716.9369107
603,31.53430095,11.91081433,38.88046267,4.58813501,456.0131607
604,32.70143355,11.79592101,36.50917415,4.042692474,465.7826715
605,33.34366521,12.63592425,36.22484944,5.471917177,509.752091
606,30.8767795,12.39299613,37.9495899,4.422155054,582.6547716
607,33.08661362,11.85289072,37.99324917,3.190880405,523.6250868
608,32.68659417,12.3364843,37.25045761,1.815256562,418.5323291
609,32.81643037,11.36372143,36.11802489,3.29736844,395.0524107
610,33.17143192,11.2402465,37.62371465,4.523296108,415.9938014
611,32.50332401,11.26278979,35.27988458,3.247104582,460.4839249
612,33.44018296,11.75218148,35.45282723,4.426073748,471.164286
613,31.53799855,11.43681646,38.43056719,3.599797038,435.903742
614,32.98953505,13.43881023,37.44588454,5.026500491,518.9233614
615,33.78302012,10.39198004,39.08140184,3.081123399,622.2105711
616,33.28291069,11.38200797,36.30984133,4.570688479,359.9859116
617,31.79902271,10.84397047,38.13475158,3.88936404,528.5351615
618,32.2562417,11.75575228,36.82980754,3.072988921,512.6819738
619,31.94143354,11.1586401,36.84695876,3.219605045,559.5467748
620,33.44613298,12.37482008,37.59223464,4.917733465,515.1869656
621,32.96774941,11.3920613,36.9166638,2.955718213,601.7157458
622,33.46994926,11.93087201,37.74415528,4.57784959,477.7413953
623,33.44339328,12.97893312,37.31197865,3.575459011,390.1494187
